game_appid,game_name,review_id,author_steam_id,author_num_games_owned,author_reviews_count,author_playtime_forever,author_playtime_last_two_week,author_playtime_at_review,author_last_played_time,review_language,review_text,review_created_time,review_updated_time,b_game_recommendation,review_recommendation_count,review_funny_count,review_weighted_rating_score,review_comment_count,b_author_steam_purchase,b_author_received_for_free,b_review_written_during_early_access,b_primarily_steam_deck
570,Dota 2,195871085,76561198158954422,30,3,160816,583,160779,1748497792,english,דש,1748495561,1748495561,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195870289,76561198075872686,0,4,256490,960,256490,1748253745,english,game = good,1748494033,1748494033,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195868066,76561198128373308,0,1,103177,778,102738,1748526076,english,Nc game,1748490109,1748490109,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195866810,76561198399145879,0,2,105257,2825,105046,1748500556,english,joss,1748487937,1748487937,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195865514,76561199570453728,3,1,9596,296,9516,1748490491,english,"complex but great game, except for report button. its like oprah, everyone gets a report good or bad",1748485796,1748485796,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195865407,76561198112340574,80,15,19259,208,19259,1748025974,english,best moba game,1748485593,1748485593,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195863971,76561198365895976,16,2,16624,278,16620,1748483979,english,nice game,1748483233,1748483233,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195862928,76561199038599111,0,1,110272,1381,110121,1748524369,english,OK OC,1748481601,1748481601,True,0,0,0.5,0,False,True,False,False
570,Dota 2,195862265,76561198208534349,1,1,66243,2708,66243,1748305174,english,Fazoor game ha,1748480645,1748480645,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195861892,76561198085366963,473,26,41819,854,41819,1748400833,english,ГО,1748480045,1748480045,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195860219,76561198304177557,0,28,98937,3595,98590,1748524347,english,GGs!,1748477611,1748477611,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195859768,76561197998492885,0,6,380042,91,380042,1748312232,english,"Game is torture. People push jungle while their tower is falling and you're like defend the tower and they are like ""i can't fight"" so you lose tower and then are further behind. Game and genre are a joke. You should never play them. I mean, I do, I will, and I continue, but you shouldn't.",1748476919,1748476970,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195856736,76561197963953449,104,22,188,91,188,1748472355,english,zici ca e meci Dinamo-Steaua,1748472460,1748472460,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195856171,76561198080449788,59,1,230366,277,230366,1748027148,english,"Dota 2 is like a toxic relationship—you hate it, you love it, you can’t quit it. One minute you’re outplaying opponents like a grandmaster, the next you’re getting flamed by a 12-year-old playing Techies. The learning curve? More like a learning cliff. But once you get hooked, there’s no escape.

The gameplay is deep, the heroes are diverse, and every match feels like a new disaster (or masterpiece). Just remember: if you win, it’s all skill. If you lose? Obviously, your team’s fault.

10/10 – Would feed mid again.",1748471690,1748471690,True,3,0,0.545651137828826904,0,False,False,False,False
570,Dota 2,195854676,76561198816399639,8,1,118997,967,118861,1748477541,english,5vs5 whit a good vibe,1748469774,1748469774,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195854272,76561199076002695,52,8,2797,2482,2797,1748468714,english,"Онлайн БДСМ игры только в доте и только сейчас.Хороший сервис,професиональное обслуживание,адреналин.Заходите быстрее и получайте бесплатно пробные игры!

Д-Драйвовые
О-Охуенные
Т-Трансы
А-С вареником",1748469244,1748470055,True,1,0,0.523809552192687988,0,False,False,False,False
570,Dota 2,195853145,76561198311808960,16,1,591322,7238,590981,1748525487,english,"
3",1748467854,1748467854,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195852928,76561198009230167,0,30,51377,0,51377,1723906377,english,5/10 za duży próg wejścia. Community nie zachęca do powrotu,1748467616,1748467616,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195849935,76561198268810692,0,1,371558,1277,371383,1748519477,english,Highly recommend for those who loves to stress in real time )),1748464168,1748464168,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195849404,76561199044531247,13,29,10438,408,10029,1748522253,english,"super nice community and friendly people, they kept calling me nice names even when i played bad! 10/10",1748463588,1748463588,True,0,0,0.5,2,False,False,False,False
570,Dota 2,195848534,76561198174101585,64,2,406203,0,406203,1745163601,english,На один вечер заебись,1748462654,1748462654,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195847649,76561198957913335,7,1,84538,1713,84311,1748475448,english,if you want to change yore life to no life,1748461702,1748461702,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195846295,76561199637143867,0,1,110868,725,110613,1748519919,english,i just lost my soul during playing this game and now a heart break is just a joke for me,1748460238,1748460238,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195845366,76561198381173594,0,1,24374,427,24257,1748508833,english,Dota is dota.,1748459247,1748459247,True,0,0,0.5,0,False,True,False,False
570,Dota 2,195844925,76561198016489675,0,6,462475,59,462416,1748462058,english,HEROIN!,1748458770,1748458770,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195844308,76561198423160757,74,2,12,0,12,1695678497,english,"""Been playing Dota 2 with my d*ck lately. My win rate? Surprisingly solid. My team morale? Not so much.""",1748458101,1748458101,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195842121,76561198087162043,0,8,104017,0,104017,1744384641,english,O.G.,1748455712,1748455712,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195841944,76561198147499031,91,5,124785,620,124785,1748363598,english,ХУЕТА ЕБАННАЯ,1748455517,1748455517,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195841771,76561198126623068,0,1,271696,744,271514,1748525235,english,so good,1748455324,1748455324,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195837026,76561198310924171,0,1,94947,1916,94828,1748459875,english,nice and addictive,1748450264,1748450264,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195836808,76561199054503531,0,15,3520,1429,3011,1748525152,english,"BKB best item in the game
",1748450038,1748450038,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195836427,76561199754293367,0,3,332,0,332,1743339513,english,derftgyhjk,1748449655,1748449655,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195836349,76561198387402889,0,2,374137,2426,373799,1748526146,english,GG,1748449556,1748449556,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195835745,76561198048124904,0,1,293520,2392,293154,1748484216,english,game is ok,1748448954,1748448954,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195835571,76561197960352652,0,2,680,571,606,1748453058,english,­,1748448774,1748448774,True,0,0,0.5,0,False,True,False,False
570,Dota 2,195835097,76561198309539064,0,2,346847,0,346847,1734766883,english,Don't do it,1748448264,1748448264,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195834403,76561199199765333,3,1,68768,382,68722,1748450209,english,BIFOR IM NOT CRAZY BUT NOW IM CRAZY(:,1748447556,1748447556,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195834101,76561198328342267,0,1,107519,303,107469,1748450222,english,yess,1748447241,1748447241,True,0,0,0.5,0,False,True,False,False
570,Dota 2,195832812,76561199480786225,0,1,9146,731,9131,1748496010,english,pppopo,1748445903,1748445903,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195832405,76561198089110768,0,1,147340,827,147140,1748457276,english,if you want to destroy your mental capacity. play this game,1748445457,1748445457,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195832192,76561199375104207,12,5,753,265,728,1748455779,english,"Я не гей, главное знать меру  ( i am not a gay at all, but there must be a sence of proportion and moderation in this game ^_^ )",1748445234,1748445234,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195828969,76561199857554959,0,5,192,192,192,1748441757,english,"I'm a League player who tried Dota 2 for the first time, played for about 2–3 hours and actually enjoyed it a lot. Visually, the game looks great and the interface feels nice. However, I was a bit confused during matches and wasn’t always sure what to do. The tutorials helped a little, but I still felt pretty lost at times. There wasn’t a very clear guide for beginners, which made it harder to get into.

That said, the game has a lot of potential and depth. I can definitely see it being really fun if you put in more time. Overall, I’d recommend Dota 2,  especially if you're willing to invest the time to learn it properly!",1748441948,1748441948,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195826707,76561198452597031,20,1,77892,4156,77892,1748361621,english,best game ever. but bad for your sleep,1748439472,1748439472,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195826650,76561199810170646,0,1,343,343,336,1748440195,english,ok,1748439407,1748439407,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195825402,76561198342657111,0,1,269785,2912,269716,1748441926,english,nice game,1748438278,1748438278,True,1,0,0.523809552192687988,0,False,False,False,False
570,Dota 2,195821940,76561199225687685,9,1,3166,651,3099,1748439289,english,"игра класная рекоминдую своим друзьям
",1748433845,1748433845,True,0,0,0.5,1,False,False,False,False
570,Dota 2,195820940,76561199479632889,0,1,71301,1829,71020,1748517241,english,is best game for a god man,1748432418,1748432418,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195820743,76561198114885937,0,2,62573,901,62461,1748520052,english,"the game is very easy to play
",1748432125,1748432125,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195820224,76561199762668250,0,2,86,0,86,1729761376,english,научите играть,1748431366,1748431366,True,0,0,0.5,1,False,False,False,False
570,Dota 2,195819102,76561199841667606,0,1,4613,567,4233,1748525935,english,yes,1748429578,1748429578,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195819094,76561198892428306,0,1,73459,20,73438,1748437002,english,Best,1748429572,1748429572,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195818038,76561198167891848,0,1,66258,1932,65990,1748454710,english,playing this makes me feel the nostalgia back in 2015 when i first played this game,1748427913,1748427913,True,0,0,0.5,0,False,True,False,False
570,Dota 2,195817204,76561198330974228,8,1,189988,1987,189737,1748525066,english,"been playing dota since 1st year high school, now im on mid 30's. still enjoying the hell of it.",1748426515,1748426515,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195816895,76561199216812727,0,1,217055,1925,216900,1748516747,english,this game kill my life,1748426065,1748426065,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195816511,76561199215033405,40,5,1459,498,967,1748517058,english,"good game'

",1748425391,1748425391,True,0,1,0.5,0,False,False,False,False
570,Dota 2,195816094,76561199688396108,5,1,1016,1016,621,1748518691,english,"Nice
",1748424656,1748424656,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195814492,76561199811194546,0,1,1700,885,1614,1748430536,english,OK,1748421932,1748421932,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195814315,76561199098292864,22,1,225446,3477,225357,1748427595,english,_-_---__--,1748421631,1748421631,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195813922,76561198022791298,14,2,338,174,212,1748464898,english,"lutshee vo chto ja igral
",1748420938,1748420938,True,0,1,0.5,0,False,False,False,False
570,Dota 2,195813128,76561198994909667,0,1,56024,3075,55884,1748484642,english,I recommend this game prepare your whole life ))))) XDDDDD!!!,1748419477,1748419477,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195812393,76561199852003411,0,2,5673,3202,5248,1748525160,english,"bla blabla, bla bla bla, blablabla, bla bla",1748418110,1748418110,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195812163,76561198043835457,0,12,3432,335,3432,1748426888,english,converted from that other moba,1748417709,1748427378,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195811321,76561199556297096,0,1,3743,524,3711,1748421678,english,noise,1748415969,1748415969,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195811291,76561199843603931,0,1,8246,2131,7877,1748522138,english,i love dota 2,1748415941,1748415941,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195810898,76561199399916851,0,1,16342,2266,15656,1748525627,english,-Spent 260 hours (and counting) playing Turbo because the normal mode fucking sucks for my attention span,1748415114,1748415114,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195810229,76561199810440160,0,2,4995,2691,4526,1748525024,english,Very challenging,1748413745,1748413745,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195810206,76561198129540207,327,41,116864,247,116752,1748498397,english,<3,1748413701,1748413701,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195809719,76561198156372969,4,2,306981,3408,306399,1748524769,english,lol,1748412715,1748412715,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195809647,76561199214274260,10,6,9244,0,9244,1747172609,english,"was so skeptical about MOBAs until i played Dota 2. definitely not as easy as i thought, especially the item builds and movement timing, it caught me off guard i didn’t expect to love it but here we are.",1748412603,1748412603,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195809392,76561199152262304,5,3,284513,3276,284034,1748505551,english,"ALWAYS UPDATE WTF
",1748412080,1748412080,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195809043,76561198828037889,0,1,259753,1259,259573,1748525188,english,a game that will destroy your mental health but u are addicted to it coz u are toxic.,1748411369,1748411369,True,0,0,0.5,0,False,True,False,False
570,Dota 2,195808797,76561198060152078,168,1,74190,2758,73506,1748498869,english,SPAN 101,1748410923,1748410923,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195808518,76561198125296995,0,1,263098,2519,262996,1748497540,english,"Very Family Friendly Game, it release Stress and really good community",1748410357,1748410357,True,0,0,0.5,4,False,False,False,False
570,Dota 2,195807651,76561199112162446,1,2,68876,6899,68323,1748525586,english,r,1748408707,1748408707,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195806966,76561198103663111,13,1,452474,1323,452311,1748433588,english,No stress this game so friendly team mate specially at sea server :v,1748407526,1748407526,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195806676,76561198108132947,6,1,307923,2083,307276,1748518475,english,so stress,1748407032,1748407032,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195804330,76561199823050205,0,1,13068,1774,12969,1748409148,english,very good,1748402885,1748402885,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195802346,76561198338214591,0,2,29974,156,29974,1747920478,english,Peak Game but the only thing Gaben took too long to update,1748399651,1748399651,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195800251,76561198111219449,0,5,58526,94,58526,1748396167,english,This game was created for даунов 10/10,1748396259,1748396301,True,0,0,0.476190477609634399,0,False,False,False,False
570,Dota 2,195797591,76561197998981856,486,10,40441,2455,40410,1748417104,english,"I've played so much Dota, and I'm still terrible.",1748392280,1748392280,True,1,0,0.51827239990234375,0,False,False,False,False
570,Dota 2,195796550,76561199823387542,0,1,3881,3520,3446,1748465251,english,Игра ваще Клас я похудел на 7 кг потому что я сидел играл в доту  и у меня не было времени поесть,1748390675,1748390675,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195796069,76561199020121749,2,2,273205,1101,273197,1748403426,english,This game is perfect but it could be very hard for newbies!,1748389913,1748389913,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195795029,76561199133699816,0,5,58635,99,58572,1748434990,english,"Сменил привод на задний, не нравится(",1748388356,1748388356,True,1,1,0.523809552192687988,0,False,False,False,False
570,Dota 2,195794500,76561198017172757,0,1,400383,6910,399715,1748484087,english,"10 retards in one lobby

perfect experience",1748387601,1748387601,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195792619,76561199615994335,0,1,67151,2645,67044,1748391347,english,"GOOODDDDDDDDD
\",1748384905,1748384905,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195792609,76561198327261586,0,1,293657,3035,292916,1748515339,english,"best game 
",1748384893,1748384893,True,0,0,0.5,0,False,True,False,False
570,Dota 2,195792523,76561197968522467,0,1,158484,326,158391,1748390263,english,"love it, play it. join and find out for yourself",1748384794,1748384794,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195791905,76561198168712849,0,1,38008,593,37676,1748472094,english,aa,1748383806,1748383806,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195791215,76561197993751447,0,1,180065,88,180047,1748385431,english,THIS GAME IS SO GOOD BUT I HATE IT BUT SO GOOD AND VALVE ARE THE BEST,1748382929,1748382929,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195788873,76561199751717516,1,1,12748,3471,12060,1748514027,english,хуетень блядская,1748380202,1748380202,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195788534,76561198436601471,0,2,3713,1557,3713,1748378894,english,w,1748379791,1748379791,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195787474,76561199559465766,4,1,6850,558,6764,1748465471,english,a,1748378567,1748378567,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195786815,76561198263844122,0,1,28239,1141,27950,1748442323,english,"Для додиков, супер параша, никому не советую, просто ужаснейшая игра, копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро копро",1748377844,1748377844,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195786752,76561199172759368,2,3,10,0,10,1689286444,english,ggg,1748377777,1748377777,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195785912,76561197991562658,0,2,10275,135,10179,1748393657,english,love it,1748376816,1748376816,True,0,0,0.5,0,True,False,False,False
570,Dota 2,195785211,76561197969684102,0,3,479990,758,479902,1748381328,english,its ok,1748376081,1748376081,True,1,1,0.523809552192687988,0,False,False,False,False
570,Dota 2,195785117,76561198280266920,0,1,180888,1289,180641,1748463041,english,,1748375965,1748375965,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195785114,76561198345420186,2,2,210147,3388,209713,1748524610,english,Great game,1748375961,1748375961,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195782141,76561198013057225,0,1,238370,2382,238210,1748452643,english,"Best game ever.
You will know how you life is good compare to the game",1748372806,1748372806,True,1,0,0.523809552192687988,0,False,False,False,False
570,Dota 2,195775050,76561198110255717,0,3,29,0,29,1735808800,english,I want to play and give everything from me,1748365465,1748365465,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195774636,76561199797705431,8,1,6484,691,6343,1748522246,english,"?
",1748365040,1748365040,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195773946,76561198157352468,113,3,304895,611,304752,1748389619,english,it think its fun,1748364331,1748364331,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195773935,76561198963314038,0,2,2032,70,1963,1748368444,english,"За 32 часа выебали мою мать, отца и дочь",1748364319,1748364319,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195773641,76561198019915455,0,1,382468,0,382468,1628892664,english,it's ok,1748364019,1748364019,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195773632,76561198048247136,0,1,89903,163,89739,1748447140,english,Amazing,1748364005,1748364005,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195772574,76561199354801398,0,1,88417,4676,88189,1748507712,english,asdas,1748362899,1748362899,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195772557,76561198876867049,0,1,382334,705,382292,1748364342,english,thanks for my,1748362884,1748362884,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195772538,76561198987072544,0,1,85316,5348,84580,1748525012,english,<3,1748362865,1748362865,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195772225,76561198091002597,2,1,202554,451,202103,1748454256,english,Good either battle and heroes mechanics.,1748362533,1748362533,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195771061,76561198014545580,0,3,370640,2791,370436,1748463148,english,life is one so lets waste it,1748361376,1748361376,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195769653,76561198304218446,0,1,129640,2456,128973,1748459017,english,INSTEAD OF STRESS RELIEVER. THIS IS 100% STRESS GIVER - WOULD RECOMMEND TO EVERYONE WHO WANTS TO LET OUT THEIR ANGER,1748359901,1748359901,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195769640,76561198101048788,0,1,197893,159,197767,1748426131,english,THIS GAME IS FUN,1748359891,1748359891,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195769407,76561198350551634,51,3,16334,0,16334,1740407170,english,noice,1748359672,1748359672,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195767840,76561199143097253,19,1,22938,81,22863,1748445815,english,xD,1748358017,1748358017,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195766350,76561199797511217,0,1,2094,628,1525,1748517425,english,so cool,1748356424,1748356424,True,0,0,0.5,0,False,True,False,False
570,Dota 2,195766278,76561198069850077,0,17,86273,3124,85510,1748504747,english,"Better than Doulingo, managed to learn 4 languages with this one",1748356344,1748356344,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195765464,76561199650992518,0,1,28754,1566,28514,1748525997,english,please help me. automatically buy more items that i didnt click at all. how to refund to return may peso money please,1748355426,1748355426,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195764654,76561198158724612,0,3,93756,1368,93756,1748201066,english,it's alright.. played only a little bit,1748354486,1748354486,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195764452,76561198345305513,0,1,782622,5500,782207,1748516075,english,Game of all time!,1748354258,1748354258,True,1,0,0.523809552192687988,0,False,False,False,False
570,Dota 2,195764215,76561198277671554,0,1,96333,1102,96119,1748515082,english,1k6 hours,1748353987,1748353987,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195763426,76561199221202553,25,1,6206,650,6206,1748302312,english,Ñam ñam,1748353162,1748353162,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195762569,76561198973857500,0,19,3070,3060,2958,1748472430,english,"I play only autochess:

Best Spielomat I've ever played, even better than Book of Ra",1748352142,1748352142,True,0,0,0.5,0,False,False,False,False
570,Dota 2,195760751,76561197975516751,0,2,12644,1110,12389,1748467366,english,is good,1748350019,1748350019,True,0,0,0.5,0,False,True,False,False
